result,table,_start,_stop,_time,_value,_field,_measurement
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:45Z,5.967,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:47Z,6.46,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:55Z,6.195,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:57Z,6.739,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:59Z,5.672,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:01Z,7.263,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:03Z,7.157,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:05Z,7.631,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:07Z,6.7,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:09Z,11.486,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:11Z,6.899,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:13Z,6.647,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:15Z,6.169,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:17Z,6.684,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:19Z,5.503,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:21Z,6.802,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:23Z,6.982,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:27Z,7.073,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:29Z,8.886,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:31Z,7.665,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:33Z,6.894,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:37Z,7.396,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:39Z,7.986,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:41Z,6.531,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:43Z,6.442,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:45Z,6.124,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:47Z,6.827,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:49Z,7.01,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:51Z,5.613,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:53Z,5.822,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:57Z,6.04,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:59Z,5.391,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:03Z,6.34,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:05Z,8.538,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:07Z,6.788,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:09Z,5.701,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:13Z,7.017,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:15Z,8.23,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:17Z,6.888,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:19Z,6.933,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:21Z,5.511,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:23Z,8.769,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:27Z,7.114,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:29Z,6.648,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:31Z,6.171,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:33Z,6.746,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:35Z,6.829,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:39Z,6.491,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:45Z,7.494,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:47Z,6.232,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:49Z,5.425,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:51Z,6.219,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:53Z,5.786,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:55Z,7.184,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:57Z,5.59,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:30:59Z,7.043,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:01Z,5.888,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:05Z,5.355,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:07Z,6.817,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:09Z,6.225,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:11Z,5.722,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:13Z,7.29,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:17Z,6.163,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:21Z,5.45,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:23Z,5.937,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:27Z,5.168,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:29Z,5.424,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:31Z,5.886,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:37Z,5.738,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:39Z,5.414,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:41Z,5.461,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:43Z,6.923,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:45Z,6.028,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:47Z,9.182,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:49Z,6.348,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:53Z,10.504,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:55Z,15.005,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:57Z,11.571,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:59Z,15.371,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:01Z,6.865,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:03Z,5.866,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:05Z,6.139,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:07Z,6.722,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:09Z,5.921,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:11Z,5.754,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:15Z,7.41,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:17Z,6.592,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:19Z,5.859,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:21Z,7.597,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:23Z,6.035,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:25Z,5.709,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:27Z,6.487,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:29Z,5.602,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:35Z,6.369,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:39Z,7.953,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:41Z,8.696,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:43Z,5.841,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:45Z,5.658,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:47Z,6.161,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:49Z,5.73,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:55Z,5.402,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:32:59Z,5.407,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:05Z,6.068,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:07Z,8.521,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:09Z,7.234,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:13Z,6.007,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:15Z,6.241,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:17Z,6.47,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:23Z,5.728,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:25Z,9.11,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:27Z,6.384,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:29Z,6.426,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:31Z,5.384,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:35Z,6.654,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:37Z,5.324,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:41Z,5.876,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:45Z,5.748,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:47Z,8.627,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:51Z,6.197,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:59Z,17.287,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:01Z,6.121,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:03Z,5.515,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:05Z,5.741,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:07Z,6.032,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:09Z,7.286,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:13Z,6.67,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:15Z,6.785,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:17Z,7.023,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:19Z,6.083,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:21Z,7.112,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:23Z,7.303,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:25Z,9.007,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:39Z,7.359,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:43Z,5.43,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:45Z,6.012,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:53Z,6.087,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:57Z,5.385,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:59Z,5.411,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:01Z,6.529,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:03Z,6.075,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:05Z,6.652,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:07Z,7.413,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:09Z,6.591,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:11Z,6.872,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:13Z,5.538,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:19Z,6.107,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:21Z,6.346,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:23Z,8.02,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:25Z,5.629,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:29Z,5.834,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:33Z,5.682,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:43Z,6.008,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:45Z,7.13,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:47Z,7.071,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:49Z,5.612,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:51Z,8.647,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:55Z,6.337,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:57Z,9.997,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:35:59Z,6.187,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:05Z,6.282,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:07Z,6.697,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:09Z,5.997,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:11Z,6.975,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:17Z,8.34,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:19Z,5.675,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:21Z,5.993,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:25Z,6.073,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:31Z,6.776,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:37Z,6.702,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:39Z,5.996,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:41Z,6.628,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:43Z,6.935,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:45Z,5.912,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:47Z,11.654,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:49Z,6.09,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:53Z,6.159,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:55Z,6.013,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:57Z,7.915,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:36:59Z,7.364,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:01Z,9.777,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:05Z,5.585,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:07Z,7.591,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:15Z,8.399,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:17Z,8.519,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:19Z,5.753,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:21Z,6.843,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:23Z,6.016,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:25Z,7.662,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:27Z,6.674,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:29Z,5.875,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:31Z,5.62,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:33Z,7.783,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:35Z,6.098,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:39Z,6.211,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:43Z,9.639,Ch007_accrest_V,AMU
,7,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:45Z,16.55,Ch007_accrest_V,AMU
