#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,18,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.955,A1_A4_frf_peak_7500,VISA
,,19,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.0720342000000012,A1_A4_frf_ph_7500,VISA
,,20,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.603134760000001,A1_All,VISA
,,21,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.01624866,A1_ISO,VISA
,,22,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.5712624800000001,A1_LF,VISA
,,23,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,A1_TH,VISA
,,24,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.4976100799999994,A1_crest,VISA
,,25,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.51073086,A1_eff,VISA
,,26,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.2975753599999997,A1_iqr,VISA
,,27,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.149512140000001,A1_kurtosis,VISA
,,28,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,8.869043799999998,A1_max,VISA
,,29,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.031432419999999996,A1_mean,VISA
,,30,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.025538739999999994,A1_median,VISA
,,31,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-8.826410820000001,A1_min,VISA
,,32,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.02,A1_nconsts,VISA
,,33,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,72.38,A1_outliers,VISA
,,34,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,9.350385939999999,A1_peak,VISA
,,35,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,17.695454700000003,A1_peak2peak,VISA
,,36,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-3.62235308,A1_psd_mag_10250,VISA
,,37,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,10.252,A1_psd_peak_10250,VISA
,,38,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.028148279999999998,A1_skewness,VISA
,,39,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.5107935,A1_std,VISA
,,40,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.11175780000000003,A2_A4_frf_coh_18380,VISA
,,41,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.1278396,A2_A4_frf_coh_31250,VISA
,,42,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.17788378000000005,A2_A4_frf_coh_52500,VISA
,,43,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.1676879,A2_A4_frf_coh_5630,VISA
,,44,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.14432978,A2_A4_frf_coh_89500,VISA
,,45,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-27.97205584,A2_A4_frf_mag_18380,VISA
,,46,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-28.89549231999999,A2_A4_frf_mag_31250,VISA
,,47,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-31.012857259999997,A2_A4_frf_mag_52500,VISA
,,48,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-16.761278500000007,A2_A4_frf_mag_5630,VISA
,,49,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-10.6789832,A2_A4_frf_mag_89500,VISA
,,50,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,18.735,A2_A4_frf_peak_18380,VISA
,,51,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,31.5,A2_A4_frf_peak_31250,VISA
,,52,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,52.54,A2_A4_frf_peak_52500,VISA
,,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,5.32,A2_A4_frf_peak_5630,VISA
,,54,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,89.785,A2_A4_frf_peak_89500,VISA
,,55,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-12.238184440000003,A2_A4_frf_ph_18380,VISA
,,56,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,8.912427839999998,A2_A4_frf_ph_31250,VISA
,,57,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-22.283528259999997,A2_A4_frf_ph_52500,VISA
,,58,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,14.682678460000007,A2_A4_frf_ph_5630,VISA
,,59,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,4.423255900000001,A2_A4_frf_ph_89500,VISA
,,60,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.534718880000002,A2_All,VISA
,,61,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.1197045400000003,A2_ISO,VISA
,,62,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.155794339999997,A2_LF,VISA
,,63,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,A2_TH,VISA
,,64,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.12362706,A2_crest,VISA
,,65,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.3183859200000025,A2_eff,VISA
,,66,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,8.256032480000004,A2_iqr,VISA
,,67,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.2095388600000003,A2_kurtosis,VISA
,,68,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,19.79345288,A2_max,VISA
,,69,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.21054512,A2_mean,VISA
,,70,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.17381230000000003,A2_median,VISA
,,71,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-19.684527879999997,A2_min,VISA
,,72,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.02,A2_nconsts,VISA
,,73,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,82.56,A2_outliers,VISA
,,74,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,21.238510599999998,A2_peak,VISA
,,75,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,39.477980699999996,A2_peak2peak,VISA
,,76,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-2.44963696,A2_psd_mag_10630,VISA
,,77,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,10.601999999999999,A2_psd_peak_10630,VISA
,,78,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.011031759999999991,A2_skewness,VISA
,,79,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.318543839999998,A2_std,VISA
,,80,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,4.105419619999999,A3_All,VISA
,,81,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.4134897800000004,A3_ISO,VISA
,,82,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.2453735599999987,A3_LF,VISA
,,83,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,A3_TH,VISA
,,84,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.42110746,A3_crest,VISA
,,85,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.9086545800000003,A3_eff,VISA
,,86,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,5.0431798599999995,A3_iqr,VISA
,,87,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.25465002,A3_kurtosis,VISA
,,88,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,13.123824520000001,A3_max,VISA
,,89,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.6662821600000001,A3_mean,VISA
,,90,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.6813240800000001,A3_median,VISA
,,91,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-14.103236220000001,A3_min,VISA
,,92,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.02,A3_nconsts,VISA
,,93,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,83.26,A3_outliers,VISA
,,94,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,14.40610594,A3_peak,VISA
,,95,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,27.227060760000004,A3_peak2peak,VISA
,,96,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,14.377737879999994,A3_psd_mag_13630,VISA
,,97,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,13.623999999999999,A3_psd_peak_13630,VISA
,,98,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.014494040000000001,A3_skewness,VISA
,,99,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.908752320000001,A3_std,VISA
,,100,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.5200227799999997,A4_All,VISA
,,101,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.5083678800000002,A4_ISO,VISA
,,102,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.9873661,A4_LF,VISA
,,103,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,A4_TH,VISA
,,104,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.44110622,A4_crest,VISA
,,105,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.393182880000001,A4_eff,VISA
,,106,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.10438854,A4_iqr,VISA
,,107,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.233212439999999,A4_kurtosis,VISA
,,108,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,8.206931799999998,A4_max,VISA
,,109,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.12610404000000003,A4_mean,VISA
,,110,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.13882788,A4_median,VISA
,,111,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-8.357535899999998,A4_min,VISA
,,112,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.04,A4_nconsts,VISA
,,113,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,86.06,A4_outliers,VISA
,,114,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,8.732034439999998,A4_peak,VISA
,,115,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,16.564467680000003,A4_peak2peak,VISA
,,116,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,6.934508120000001,A4_psd_mag_13630,VISA
,,117,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,13.646999999999997,A4_psd_peak_13630,VISA
,,118,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.05064644,A4_skewness,VISA
,,119,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.393242699999999,A4_std,VISA
,,120,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.06690862,G108_A1X,VISA
,,121,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.11430024,G108_A2X,VISA
,,122,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.01035266,G108_A3X,VISA
,,123,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.005314999999999999,G108_A4X,VISA
,,124,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.23667056000000009,G108_All,VISA
,,125,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,9.414404900000001,G108_FreqWhirl,VISA
,,126,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.22510558000000003,G108_Harmonics,VISA
,,127,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.23327147999999995,G108_ISO,VISA
,,128,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.039888559999999997,G108_LF,VISA
,,129,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,14.892464440000003,G108_NonSynchronous,VISA
,,130,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,9.479273280000005,G108_P1X,VISA
,,131,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.616284959999997,G108_P2X,VISA
,,132,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.27422895999999697,G108_P3X,VISA
,,133,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,21.245553419999993,G108_P4X,VISA
,,134,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.021786359999999994,G108_RMSWhirl,VISA
,,135,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.27448448,G108_SubSynchronous,VISA
,,136,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,16.422297279999995,G108_SumAll,VISA
,,137,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.25534825999999994,G108_Synchronous,VISA
,,138,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,G108_TH,VISA
,,139,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.7547088400000006,G108_crest,VISA
,,140,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.23672984000000002,G108_eff,VISA
,,141,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.24415600000000015,G108_iqr,VISA
,,142,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,2.8819339399999997,G108_kurtosis,VISA
,,143,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.3184396400000002,G108_max,VISA
,,144,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.47606990000000005,G108_mean,VISA
,,145,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.48831099999999955,G108_median,VISA
,,146,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.4590122799999999,G108_min,VISA
,,147,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,21.74,G108_nconsts,VISA
,,148,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,55.2,G108_outliers,VISA
,,149,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.3184396400000002,G108_peak,VISA
,,150,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.7774521599999997,G108_peak2peak,VISA
,,151,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.18821285999999998,G108_skewness,VISA
,,152,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.2367357,G108_std,VISA
,,153,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.0038087199999999994,G208_A1X,VISA
,,154,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.004864439999999999,G208_A2X,VISA
,,155,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.0029459800000000004,G208_A3X,VISA
,,156,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.002199279999999999,G208_A4X,VISA
,,157,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.17618728,G208_All,VISA
,,158,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,10.481676179999992,G208_FreqWhirl,VISA
,,159,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.020219780000000003,G208_Harmonics,VISA
,,160,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.17553056000000006,G208_ISO,VISA
,,161,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.015216439999999998,G208_LF,VISA
,,162,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,13.719689099999998,G208_NonSynchronous,VISA
,,163,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-31.08277092,G208_P1X,VISA
,,164,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,12.222499399999993,G208_P2X,VISA
,,165,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,5.739890440000002,G208_P3X,VISA
,,166,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,5.258929479999997,G208_P4X,VISA
,,167,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.013083119999999997,G208_RMSWhirl,VISA
,,168,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.8422469800000001,G208_SubSynchronous,VISA
,,169,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,14.60408498,G208_SumAll,VISA
,,170,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.042148899999999996,G208_Synchronous,VISA
,,171,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,G208_TH,VISA
,,172,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,4.221823799999999,G208_crest,VISA
,,173,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.17560049999999996,G208_eff,VISA
,,174,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0,G208_imean,VISA
,,175,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.00048142000000000004,G208_ipeak,VISA
,,176,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.0009181399999999998,G208_ipeak2peak,VISA
,,177,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.24415600000000015,G208_iqr,VISA
,,178,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.21721567999999994,G208_irms,VISA
,,179,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,3.623241700000001,G208_kurtosis,VISA
,,180,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.9741804399999997,G208_max,VISA
,,181,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.21721563999999996,G208_mean,VISA
,,182,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.24415600000000015,G208_median,VISA
,,183,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,-0.5078434799999997,G208_min,VISA
,,184,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,44.92,G208_nconsts,VISA
,,185,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,198.34,G208_outliers,VISA
,,186,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,0.9741804399999997,G208_peak,VISA
,,187,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2020-01-23T22:24:00Z,1.4820239000000004,G208_peak2peak,VISA
