result,table,_start,_stop,_time,_value,_field,_measurement
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:55Z,3.183,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:57Z,3.107,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:59Z,3.081,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:01Z,3.029,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:03Z,3.007,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:07Z,3.021,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:11Z,3.035,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:13Z,3.022,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:17Z,3.015,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:19Z,2.996,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:23Z,3.03,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:25Z,2.988,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:33Z,3.004,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:39Z,2.997,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:43Z,2.995,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:53Z,3.131,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:55Z,3.07,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:57Z,3.065,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:59Z,3.091,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:03Z,3.043,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:05Z,2.99,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:17Z,3.04,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:19Z,3.028,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:23Z,3.041,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:25Z,3.005,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:33Z,3.038,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:35Z,3.025,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:37Z,3.018,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:39Z,25043.305,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:41Z,2.903,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:43Z,2.85,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:45Z,2.842,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:47Z,2.848,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:49Z,2.876,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:53Z,2.845,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:55Z,2.939,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:57Z,2.918,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:59Z,2.883,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:01Z,2.852,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:03Z,2.857,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:05Z,2.859,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:07Z,2.84,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:13Z,2.838,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:15Z,2.858,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:17Z,2.827,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:19Z,2.841,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:21Z,2.844,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:23Z,2.843,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:25Z,2.82,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:27Z,2.868,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:31Z,2.847,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:35Z,2.819,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:37Z,2.812,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:39Z,2.81,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:45Z,2.835,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:51Z,3.023,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:57Z,3.053,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:59Z,3.002,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:01Z,2.993,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:03Z,2.999,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:05Z,3.031,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:07Z,3.032,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:19Z,3.02,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:29Z,3.037,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:33Z,3.019,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:39Z,3.039,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:41Z,3.033,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:53Z,3.057,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:01Z,3.034,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:37Z,3.024,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:49Z,3.104,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:51Z,3.014,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:53Z,3.083,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:55Z,3.14,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:57Z,3.063,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:59Z,3.061,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:09Z,3.113,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:19Z,3.042,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:33Z,3.045,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:35Z,3.05,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:15Z,3.054,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:25Z,3.055,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:37Z,2.983,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:05Z,3.092,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:17Z,3.047,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:19Z,3.036,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:23Z,3.099,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:25Z,3.052,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:11Z,3.048,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:13Z,2.987,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:35Z,3.067,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:41Z,3.093,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:43Z,3.117,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:45Z,3.109,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:49Z,3.078,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:03Z,3.074,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:35Z,2.989,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:25Z,3.115,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:27Z,3.073,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:47Z,3.24,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:57Z,3.044,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:21Z,2.98,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:55Z,3.181,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:57Z,3.089,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:23Z,3.119,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:31Z,3.136,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:33Z,2.977,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:09Z,3.051,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:23Z,3.106,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:17:25Z,3.068,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:18:53Z,3.06,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:18:57Z,2.974,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:19:01Z,3.062,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:19:25Z,2.994,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:19:59Z,3.086,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:20:01Z,3.09,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:21:01Z,3.144,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:21:37Z,2.998,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:21:39Z,2.979,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:21:57Z,3.1,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:21:59Z,3.154,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:22:01Z,3.084,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:22:03Z,2.981,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:22:05Z,3.087,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:23:03Z,2.985,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:24:53Z,3.066,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:24:57Z,3.139,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:24:59Z,3.079,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:25:01Z,4.173,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:25:15Z,3.655,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:25:25Z,3.179,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:26:31Z,3.108,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:17Z,2.837,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:21Z,2.828,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:27Z,2.846,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:29Z,2.839,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:31Z,2.826,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:35Z,2.853,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:39Z,2.832,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:43Z,2.821,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:45Z,2.861,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:47Z,2.807,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:27:57Z,2.813,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:03Z,2.825,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:05Z,2.834,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:07Z,2.829,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:09Z,2.823,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:11Z,2.833,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:19Z,2.856,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:21Z,2.849,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:28:23Z,82.926,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:09Z,3.075,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:15Z,3.056,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:29:41Z,3.601,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:47Z,3.729,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:55Z,3.085,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:31:57Z,3.186,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:33:25Z,3.095,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:07Z,10245.107,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:34:15Z,65.008,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:01Z,3.245,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:43Z,3.101,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:37:45Z,4.119,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:01Z,3.674,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:17Z,3.064,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:09Z,3.059,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:11Z,2.978,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:27Z,3.156,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:01Z,3.167,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:27Z,3.076,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:41Z,2.966,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:43Z,2.976,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:15Z,3.069,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:49Z,2.971,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:23Z,3.046,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:17Z,3.185,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:27Z,3.122,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:01Z,3.178,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:43Z,2.982,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:07Z,2.836,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:15Z,2.87,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:21Z,2.801,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:23Z,2.817,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:27Z,2.871,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:35Z,2.802,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:37Z,2.811,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:45Z,2.816,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:47Z,2.83,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:07Z,2.794,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:03Z,2.964,Ch002_kurtosis_g,AMU
,17,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:35Z,3.071,Ch002_kurtosis_g,AMU
